row_id,layer,ctor_module,ctor_unit,ctor_symbols,ktor_path,depth,evidence,gaps,parity_board_id
L3:feature/nodelist/authority_cert_get_by_digests,3_op,feature/nodelist,authority_cert_get_by_digests,authcert.h,core/src/main/kotlin/org/kotlintor/dir/AuthCert.kt;core/src/main/kotlin/org/kotlintor/dir/AuthCertParse.kt,D3,NodelistParityElevationTest + AuthCert.authorityCertGetByDigests,authority cert get by digests thinner,
L3:feature/nodelist/authority_cert_get_by_sk_digest,3_op,feature/nodelist,authority_cert_get_by_sk_digest,authcert.h,core/src/main/kotlin/org/kotlintor/dir/AuthCert.kt;core/src/main/kotlin/org/kotlintor/dir/AuthCertParse.kt,D3,NodelistParityElevationTest + AuthCert.authorityCertGetBySkDigest,authority cert get by sk thinner,
L3:feature/nodelist/authority_cert_get_newest_by_id,3_op,feature/nodelist,authority_cert_get_newest_by_id,authcert.h,core/src/main/kotlin/org/kotlintor/dir/AuthCert.kt;core/src/main/kotlin/org/kotlintor/dir/AuthCertParse.kt,D3,NodelistParityElevationTest + AuthCert.authorityCertGetNewestById,authority cert newest by id thinner,
L3:feature/nodelist/authority_cert_is_denylisted,3_op,feature/nodelist,authority_cert_is_denylisted,authcert.h,core/src/main/kotlin/org/kotlintor/dir/AuthCert.kt;core/src/main/kotlin/org/kotlintor/dir/AuthCertParse.kt,D3,NodelistParityElevationTest + AuthCert.authorityCertIsDenylisted,authority cert denylisted thinner,
L3:feature/nodelist/authority_certs_fetch_missing,3_op,feature/nodelist,authority_certs_fetch_missing,authcert.h,core/src/main/kotlin/org/kotlintor/dir/AuthCert.kt;core/src/main/kotlin/org/kotlintor/dir/AuthCertParse.kt,D3,NodelistParityElevationTest + AuthCert.authorityCertsFetchMissing,authority certs fetch missing thinner,
L3:feature/nodelist/trusted_dirs_flush_certs_to_disk,3_op,feature/nodelist,trusted_dirs_flush_certs_to_disk,authcert.h,core/src/main/kotlin/org/kotlintor/dir/AuthCert.kt;core/src/main/kotlin/org/kotlintor/dir/AuthCertParse.kt,D2,header authcert.h; module mirror; matched 2 path(s),op-level mapping unaudited for trusted_dirs_flush_certs_to_disk,
L3:feature/nodelist/trusted_dirs_load_certs_from_string,3_op,feature/nodelist,trusted_dirs_load_certs_from_string,authcert.h,core/src/main/kotlin/org/kotlintor/dir/AuthCert.kt;core/src/main/kotlin/org/kotlintor/dir/AuthCertParse.kt,D2,header authcert.h; module mirror; matched 2 path(s),op-level mapping unaudited for trusted_dirs_load_certs_from_string,
L3:feature/nodelist/trusted_dirs_reload_certs,3_op,feature/nodelist,trusted_dirs_reload_certs,authcert.h,core/src/main/kotlin/org/kotlintor/dir/AuthCert.kt;core/src/main/kotlin/org/kotlintor/dir/AuthCertParse.kt,D2,header authcert.h; module mirror; matched 2 path(s),op-level mapping unaudited for trusted_dirs_reload_certs,
L3:feature/nodelist/trusted_dirs_remove_old_certs,3_op,feature/nodelist,trusted_dirs_remove_old_certs,authcert.h,core/src/main/kotlin/org/kotlintor/dir/AuthCert.kt;core/src/main/kotlin/org/kotlintor/dir/AuthCertParse.kt,D2,header authcert.h; module mirror; matched 2 path(s),op-level mapping unaudited for trusted_dirs_remove_old_certs,
L3:feature/nodelist/extend_info_describe,3_op,feature/nodelist,extend_info_describe,describe.h,core/src/main/kotlin/org/kotlintor/dir/Describe.kt;core/src/main/kotlin/org/kotlintor/dir/NicknameDescribeNodeSelect.kt,D3,NodelistParityElevationTest + Describe.extendInfoDescribe,extend info describe thinner,
L3:feature/nodelist/format_node_description,3_op,feature/nodelist,format_node_description,describe.h,core/src/main/kotlin/org/kotlintor/dir/Describe.kt;core/src/main/kotlin/org/kotlintor/dir/NicknameDescribeNodeSelect.kt,D3,NodelistParityElevationTest + Describe.formatNodeDescription,format node description thinner,
L3:feature/nodelist/node_describe,3_op,feature/nodelist,node_describe,describe.h,core/src/main/kotlin/org/kotlintor/dir/Describe.kt;core/src/main/kotlin/org/kotlintor/dir/NicknameDescribeNodeSelect.kt,D3,NodelistParityElevationTest + NodeList.nodeDescribe,node describe thinner,
L3:feature/nodelist/router_describe,3_op,feature/nodelist,router_describe,describe.h,core/src/main/kotlin/org/kotlintor/dir/Describe.kt;core/src/main/kotlin/org/kotlintor/dir/NicknameDescribeNodeSelect.kt,D2,header describe.h; module mirror; matched 2 path(s),op-level mapping unaudited for router_describe,
L3:feature/nodelist/router_get_verbose_nickname,3_op,feature/nodelist,router_get_verbose_nickname,describe.h,core/src/main/kotlin/org/kotlintor/dir/Describe.kt;core/src/main/kotlin/org/kotlintor/dir/NicknameDescribeNodeSelect.kt,D2,header describe.h; module mirror; matched 2 path(s),op-level mapping unaudited for router_get_verbose_nickname,
L3:feature/nodelist/routerstatus_describe,3_op,feature/nodelist,routerstatus_describe,describe.h,core/src/main/kotlin/org/kotlintor/dir/Describe.kt;core/src/main/kotlin/org/kotlintor/dir/NicknameDescribeNodeSelect.kt,D2,header describe.h; module mirror; matched 2 path(s),op-level mapping unaudited for routerstatus_describe,
L3:feature/nodelist/auth_dirport_usage_for_purpose,3_op,feature/nodelist,auth_dirport_usage_for_purpose,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D3,NodelistParityElevationTest + DirList.authDirportUsageForPurpose,auth dirport usage thinner,
L3:feature/nodelist/clear_dir_servers,3_op,feature/nodelist,clear_dir_servers,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D3,NodelistParityElevationTest + DirList.clearDirServers,clear dir servers thinner,
L3:feature/nodelist/dir_server_add,3_op,feature/nodelist,dir_server_add,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D3,NodelistParityElevationTest + DirList.dirServerAdd,dir server add thinner,
L3:feature/nodelist/dirlist_free_all,3_op,feature/nodelist,dirlist_free_all,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D3,NodelistParityElevationTest + DirList.dirlistFreeAll,dirlist free all thinner,
L3:feature/nodelist/fallback_dir_server_new,3_op,feature/nodelist,fallback_dir_server_new,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D3,NodelistParityElevationTest + DirList.fallbackDirServerNew,fallback dir server new thinner,
L3:feature/nodelist/get_n_authorities,3_op,feature/nodelist,get_n_authorities,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D3,NodelistParityElevationTest + DirList.getNAuthorities,get n authorities thinner,
L3:feature/nodelist/mark_all_dirservers_up,3_op,feature/nodelist,mark_all_dirservers_up,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D3,NodelistParityElevationTest + DirList.markAllDirserversUp,mark all dirservers up thinner,
L3:feature/nodelist/router_addr_is_trusted_dir_type,3_op,feature/nodelist,router_addr_is_trusted_dir_type,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D2,header dirlist.h; module mirror; matched 1 path(s),op-level mapping unaudited for router_addr_is_trusted_dir_type,
L3:feature/nodelist/router_digest_is_fallback_dir,3_op,feature/nodelist,router_digest_is_fallback_dir,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D2,header dirlist.h; module mirror; matched 1 path(s),op-level mapping unaudited for router_digest_is_fallback_dir,
L3:feature/nodelist/router_get_fallback_dir_servers,3_op,feature/nodelist,router_get_fallback_dir_servers,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D2,header dirlist.h; module mirror; matched 1 path(s),op-level mapping unaudited for router_get_fallback_dir_servers,
L3:feature/nodelist/router_get_fallback_dir_servers_mutable,3_op,feature/nodelist,router_get_fallback_dir_servers_mutable,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D2,header dirlist.h; module mirror; matched 1 path(s),op-level mapping unaudited for router_get_fallback_dir_servers_mutable,
L3:feature/nodelist/router_get_fallback_dirserver_by_digest,3_op,feature/nodelist,router_get_fallback_dirserver_by_digest,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D2,header dirlist.h; module mirror; matched 1 path(s),op-level mapping unaudited for router_get_fallback_dirserver_by_digest,
L3:feature/nodelist/router_get_trusted_dir_servers,3_op,feature/nodelist,router_get_trusted_dir_servers,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D2,header dirlist.h; module mirror; matched 1 path(s),op-level mapping unaudited for router_get_trusted_dir_servers,
L3:feature/nodelist/router_get_trusted_dir_servers_mutable,3_op,feature/nodelist,router_get_trusted_dir_servers_mutable,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D2,header dirlist.h; module mirror; matched 1 path(s),op-level mapping unaudited for router_get_trusted_dir_servers_mutable,
L3:feature/nodelist/router_get_trusteddirserver_by_digest,3_op,feature/nodelist,router_get_trusteddirserver_by_digest,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D2,header dirlist.h; module mirror; matched 1 path(s),op-level mapping unaudited for router_get_trusteddirserver_by_digest,
L3:feature/nodelist/trusted_dir_server_add_dirport,3_op,feature/nodelist,trusted_dir_server_add_dirport,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D2,header dirlist.h; module mirror; matched 1 path(s),op-level mapping unaudited for trusted_dir_server_add_dirport,
L3:feature/nodelist/trusted_dir_server_get_dirport,3_op,feature/nodelist,trusted_dir_server_get_dirport,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D2,header dirlist.h; module mirror; matched 1 path(s),op-level mapping unaudited for trusted_dir_server_get_dirport,
L3:feature/nodelist/trusted_dir_server_get_dirport_exact,3_op,feature/nodelist,trusted_dir_server_get_dirport_exact,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D2,header dirlist.h; module mirror; matched 1 path(s),op-level mapping unaudited for trusted_dir_server_get_dirport_exact,
L3:feature/nodelist/trusted_dir_server_new,3_op,feature/nodelist,trusted_dir_server_new,dirlist.h,core/src/main/kotlin/org/kotlintor/dir/DirList.kt,D2,header dirlist.h; module mirror; matched 1 path(s),op-level mapping unaudited for trusted_dir_server_new,
L3:feature/nodelist/routerstatus_format_entry,3_op,feature/nodelist,routerstatus_format_entry,fmt_routerstatus.h,core/src/main/kotlin/org/kotlintor/dir/FmtRouterStatus.kt;core/src/main/kotlin/org/kotlintor/relay/Router.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt,D2,header fmt_routerstatus.h; module mirror; matched 3 path(s),op-level mapping unaudited for routerstatus_format_entry,
L3:feature/nodelist/get_microdesc_cache,3_op,feature/nodelist,get_microdesc_cache,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.getMicrodescCache,get microdesc cache thinner,
L3:feature/nodelist/microdesc_cache_clean,3_op,feature/nodelist,microdesc_cache_clean,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescCacheClean,microdesc cache clean thinner,
L3:feature/nodelist/microdesc_cache_clear,3_op,feature/nodelist,microdesc_cache_clear,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescCacheClear,microdesc cache clear thinner,
L3:feature/nodelist/microdesc_cache_lookup_by_digest256,3_op,feature/nodelist,microdesc_cache_lookup_by_digest256,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescCacheLookupByDigest256,microdesc lookup digest256 thinner,
L3:feature/nodelist/microdesc_cache_rebuild,3_op,feature/nodelist,microdesc_cache_rebuild,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescCacheRebuild,microdesc cache rebuild thinner,
L3:feature/nodelist/microdesc_cache_reload,3_op,feature/nodelist,microdesc_cache_reload,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescCacheReload,microdesc cache reload thinner,
L3:feature/nodelist/microdesc_check_counts,3_op,feature/nodelist,microdesc_check_counts,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescCheckCounts,microdesc check counts thinner,
L3:feature/nodelist/microdesc_free_,3_op,feature/nodelist,microdesc_free_,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescFree_,microdesc free thinner,
L3:feature/nodelist/microdesc_free_all,3_op,feature/nodelist,microdesc_free_all,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescFreeAll,microdesc free all thinner,
L3:feature/nodelist/microdesc_list_missing_digest256,3_op,feature/nodelist,microdesc_list_missing_digest256,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescListMissingDigest256,microdesc list missing thinner,
L3:feature/nodelist/microdesc_note_outdated_dirserver,3_op,feature/nodelist,microdesc_note_outdated_dirserver,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescNoteOutdatedDirserver,microdesc note outdated thinner,
L3:feature/nodelist/microdesc_relay_is_outdated_dirserver,3_op,feature/nodelist,microdesc_relay_is_outdated_dirserver,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescRelayIsOutdatedDirserver,microdesc relay outdated thinner,
L3:feature/nodelist/microdesc_reset_outdated_dirservers_list,3_op,feature/nodelist,microdesc_reset_outdated_dirservers_list,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescResetOutdatedDirserversList,microdesc reset outdated thinner,
L3:feature/nodelist/microdescs_add_list_to_cache,3_op,feature/nodelist,microdescs_add_list_to_cache,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescsAddListToCache,microdescs add list thinner,
L3:feature/nodelist/microdescs_add_to_cache,3_op,feature/nodelist,microdescs_add_to_cache,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D3,NodelistParityElevationTest + Microdesc.microdescsAddToCache,microdescs add to cache thinner,
L3:feature/nodelist/update_microdesc_downloads,3_op,feature/nodelist,update_microdesc_downloads,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D2,header microdesc.h; module mirror; matched 5 path(s),op-level mapping unaudited for update_microdesc_downloads,
L3:feature/nodelist/update_microdescs_from_networkstatus,3_op,feature/nodelist,update_microdescs_from_networkstatus,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D2,header microdesc.h; module mirror; matched 5 path(s),op-level mapping unaudited for update_microdescs_from_networkstatus,
L3:feature/nodelist/we_fetch_microdescriptors,3_op,feature/nodelist,we_fetch_microdescriptors,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D2,header microdesc.h; module mirror; matched 5 path(s),op-level mapping unaudited for we_fetch_microdescriptors,
L3:feature/nodelist/we_fetch_router_descriptors,3_op,feature/nodelist,we_fetch_router_descriptors,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D2,header microdesc.h; module mirror; matched 5 path(s),op-level mapping unaudited for we_fetch_router_descriptors,
L3:feature/nodelist/we_use_microdescriptors_for_circuits,3_op,feature/nodelist,we_use_microdescriptors_for_circuits,microdesc.h,core/src/main/kotlin/org/kotlintor/dir/Microdesc.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescConsensus.kt;core/src/main/kotlin/org/kotlintor/dir/MicrodescParse.kt;core/src/main/kotlin/org/kotlintor/or/MicrodescCache.kt;core/src/main/kotlin/org/kotlintor/or/VoteMicrodescHash.kt,D2,header microdesc.h; module mirror; matched 5 path(s),op-level mapping unaudited for we_use_microdescriptors_for_circuits,
L3:feature/nodelist/client_would_use_router,3_op,feature/nodelist,client_would_use_router,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.clientWouldUseRouter,client would use router thinner,
L3:feature/nodelist/compare_digest_to_routerstatus_entry,3_op,feature/nodelist,compare_digest_to_routerstatus_entry,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.compareDigestToRouterstatusEntry,compare digest routerstatus thinner,
L3:feature/nodelist/compare_digest_to_vote_routerstatus_entry,3_op,feature/nodelist,compare_digest_to_vote_routerstatus_entry,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.compareDigestToVoteRouterstatusEntry,compare digest vote routerstatus thinner,
L3:feature/nodelist/consensus_is_waiting_for_certs,3_op,feature/nodelist,consensus_is_waiting_for_certs,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.consensusIsWaitingForCerts,consensus waiting for certs thinner,
L3:feature/nodelist/document_signature_dup,3_op,feature/nodelist,document_signature_dup,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.documentSignatureDup,document signature dup thinner,
L3:feature/nodelist/document_signature_free_,3_op,feature/nodelist,document_signature_free_,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.documentSignatureFree_,document signature free thinner,
L3:feature/nodelist/getinfo_helper_networkstatus,3_op,feature/nodelist,getinfo_helper_networkstatus,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.getinfoHelperNetworkstatus,getinfo helper networkstatus thinner,
L3:feature/nodelist/networkstatus_check_consensus_signature,3_op,feature/nodelist,networkstatus_check_consensus_signature,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusCheckConsensusSignature,ns check consensus sig thinner,
L3:feature/nodelist/networkstatus_check_document_signature,3_op,feature/nodelist,networkstatus_check_document_signature,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusCheckDocumentSignature,ns check document sig thinner,
L3:feature/nodelist/networkstatus_consensus_can_use_multiple_directories,3_op,feature/nodelist,networkstatus_consensus_can_use_multiple_directories,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusConsensusCanUseMultipleDirectories,ns multi directories thinner,
L3:feature/nodelist/networkstatus_consensus_download_failed,3_op,feature/nodelist,networkstatus_consensus_download_failed,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusConsensusDownloadFailed,ns consensus download failed thinner,
L3:feature/nodelist/networkstatus_consensus_is_already_downloading,3_op,feature/nodelist,networkstatus_consensus_is_already_downloading,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusConsensusIsAlreadyDownloading,ns already downloading thinner,
L3:feature/nodelist/networkstatus_consensus_reasonably_live,3_op,feature/nodelist,networkstatus_consensus_reasonably_live,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusConsensusReasonablyLive,ns reasonably live thinner,
